filepath,label
Real faces/real_3449.png,1
Real faces/real_4946.png,1
Fake faces/fake_7296.png,0
Fake faces/fake_3908.png,0
Fake faces/fake_9935.png,0
Real faces/real_4775.png,1
Real faces/real_959.png,1
Real faces/real_1021.png,1
Real faces/real_6540.png,1
Real faces/real_1907.png,1
Fake faces/fake_114.png,0
Fake faces/fake_5066.png,0
Fake faces/fake_554.png,0
Real faces/real_7281.png,1
Real faces/real_9689.png,1
Fake faces/fake_516.png,0
Real faces/real_2955.png,1
Real faces/real_5866.png,1
Real faces/real_8800.png,1
Fake faces/fake_7662.png,0
Fake faces/fake_2677.png,0
Real faces/real_2503.png,1
Real faces/real_7970.png,1
Fake faces/fake_7341.png,0
Real faces/real_7190.png,1
Real faces/real_9840.png,1
Fake faces/fake_3419.png,0
Real faces/real_1245.png,1
Fake faces/fake_7100.png,0
Real faces/real_8467.png,1
Real faces/real_1908.png,1
Real faces/real_3261.png,1
Fake faces/fake_2931.png,0
Fake faces/fake_5251.png,0
Fake faces/fake_6823.png,0
Real faces/real_366.png,1
Real faces/real_5256.png,1
Fake faces/fake_36.png,0
Real faces/real_8516.png,1
Fake faces/fake_4287.png,0
Real faces/real_481.png,1
Fake faces/fake_5429.png,0
Real faces/real_3959.png,1
Fake faces/fake_9262.png,0
Fake faces/fake_7351.png,0
Fake faces/fake_650.png,0
Real faces/real_8209.png,1
Real faces/real_9669.png,1
Real faces/real_1583.png,1
Fake faces/fake_568.png,0
Fake faces/fake_4479.png,0
Real faces/real_2587.png,1
Real faces/real_7401.png,1
Fake faces/fake_4575.png,0
Fake faces/fake_7254.png,0
Real faces/real_4031.png,1
Fake faces/fake_1471.png,0
Real faces/real_447.png,1
Real faces/real_1838.png,1
Fake faces/fake_7610.png,0
Fake faces/fake_9928.png,0
Real faces/real_8065.png,1
Fake faces/fake_7230.png,0
Fake faces/fake_9064.png,0
Fake faces/fake_1072.png,0
Real faces/real_8904.png,1
Fake faces/fake_5432.png,0
Fake faces/fake_7688.png,0
Fake faces/fake_6006.png,0
Fake faces/fake_3942.png,0
Fake faces/fake_685.png,0
Fake faces/fake_8234.png,0
Fake faces/fake_4215.png,0
Fake faces/fake_5797.png,0
Real faces/real_7979.png,1
Real faces/real_1694.png,1
Real faces/real_8436.png,1
Fake faces/fake_6440.png,0
Fake faces/fake_7700.png,0
Fake faces/fake_1691.png,0
Real faces/real_3082.png,1
Fake faces/fake_4253.png,0
Real faces/real_9672.png,1
Real faces/real_3257.png,1
Real faces/real_476.png,1
Fake faces/fake_8785.png,0
Fake faces/fake_2947.png,0
Fake faces/fake_9068.png,0
Fake faces/fake_3814.png,0
Fake faces/fake_8550.png,0
Real faces/real_3245.png,1
Fake faces/fake_9065.png,0
Real faces/real_5251.png,1
Fake faces/fake_9178.png,0
Real faces/real_5270.png,1
Fake faces/fake_858.png,0
Fake faces/fake_6394.png,0
Fake faces/fake_7532.png,0
Fake faces/fake_2530.png,0
Fake faces/fake_5687.png,0
Fake faces/fake_8223.png,0
Fake faces/fake_2256.png,0
Fake faces/fake_9666.png,0
Real faces/real_5426.png,1
Real faces/real_4838.png,1
Real faces/real_7452.png,1
Fake faces/fake_2621.png,0
Fake faces/fake_1769.png,0
Real faces/real_7750.png,1
Fake faces/fake_726.png,0
Fake faces/fake_8502.png,0
Fake faces/fake_9181.png,0
Fake faces/fake_8675.png,0
Fake faces/fake_9060.png,0
Fake faces/fake_5240.png,0
Real faces/real_1099.png,1
Real faces/real_7592.png,1
Fake faces/fake_7074.png,0
Fake faces/fake_7942.png,0
Fake faces/fake_6672.png,0
Real faces/real_2938.png,1
Real faces/real_9433.png,1
Fake faces/fake_1123.png,0
Fake faces/fake_3050.png,0
Real faces/real_1293.png,1
Real faces/real_641.png,1
Real faces/real_2314.png,1
Real faces/real_6968.png,1
Real faces/real_5706.png,1
Fake faces/fake_7671.png,0
Real faces/real_3029.png,1
Real faces/real_2944.png,1
Real faces/real_4266.png,1
Real faces/real_9916.png,1
Fake faces/fake_1531.png,0
Fake faces/fake_5365.png,0
Fake faces/fake_6710.png,0
Fake faces/fake_2196.png,0
Fake faces/fake_1271.png,0
Fake faces/fake_7369.png,0
Fake faces/fake_5532.png,0
Fake faces/fake_8470.png,0
Fake faces/fake_4200.png,0
Real faces/real_7786.png,1
Real faces/real_3415.png,1
Real faces/real_295.png,1
Fake faces/fake_6610.png,0
Real faces/real_2992.png,1
Fake faces/fake_2845.png,0
Fake faces/fake_3125.png,0
Real faces/real_7753.png,1
Fake faces/fake_8397.png,0
Real faces/real_4727.png,1
Real faces/real_7365.png,1
Real faces/real_3373.png,1
Fake faces/fake_2596.png,0
Real faces/real_1074.png,1
Real faces/real_6336.png,1
Fake faces/fake_9489.png,0
Fake faces/fake_2138.png,0
Real faces/real_9951.png,1
Fake faces/fake_2450.png,0
Real faces/real_8225.png,1
Fake faces/fake_7547.png,0
Fake faces/fake_3179.png,0
Fake faces/fake_9023.png,0
Fake faces/fake_9454.png,0
Fake faces/fake_7417.png,0
Fake faces/fake_4532.png,0
Real faces/real_358.png,1
Real faces/real_5439.png,1
Fake faces/fake_5736.png,0
Fake faces/fake_8201.png,0
Fake faces/fake_7665.png,0
Real faces/real_5815.png,1
Real faces/real_1191.png,1
Real faces/real_1364.png,1
Fake faces/fake_7319.png,0
Fake faces/fake_4472.png,0
Real faces/real_9610.png,1
Fake faces/fake_6648.png,0
Fake faces/fake_3671.png,0
Fake faces/fake_7414.png,0
Real faces/real_53.png,1
Real faces/real_8033.png,1
Fake faces/fake_5058.png,0
Fake faces/fake_3180.png,0
Real faces/real_3128.png,1
Real faces/real_24.png,1
Real faces/real_3360.png,1
Fake faces/fake_6443.png,0
Fake faces/fake_420.png,0
Fake faces/fake_1692.png,0
Fake faces/fake_7696.png,0
Fake faces/fake_5534.png,0
Real faces/real_1037.png,1
Fake faces/fake_9029.png,0
Fake faces/fake_2798.png,0
Fake faces/fake_3990.png,0
Real faces/real_1800.png,1
Fake faces/fake_8602.png,0
Fake faces/fake_7734.png,0
Real faces/real_1844.png,1
Real faces/real_6010.png,1
Real faces/real_3370.png,1
Real faces/real_363.png,1
Real faces/real_5763.png,1
Real faces/real_7172.png,1
Fake faces/fake_9456.png,0
Real faces/real_9926.png,1
Real faces/real_7241.png,1
Fake faces/fake_627.png,0
Fake faces/fake_5933.png,0
Real faces/real_1270.png,1
Real faces/real_9899.png,1
Fake faces/fake_48.png,0
Real faces/real_2534.png,1
Fake faces/fake_8189.png,0
Fake faces/fake_8156.png,0
Fake faces/fake_8111.png,0
Real faces/real_2040.png,1
Fake faces/fake_4410.png,0
Real faces/real_9555.png,1
Real faces/real_7368.png,1
Fake faces/fake_2081.png,0
Fake faces/fake_1372.png,0
Fake faces/fake_2916.png,0
Fake faces/fake_7862.png,0
Fake faces/fake_8002.png,0
Real faces/real_1079.png,1
Fake faces/fake_4128.png,0
Real faces/real_5353.png,1
Fake faces/fake_5037.png,0
Real faces/real_3672.png,1
Fake faces/fake_3797.png,0
Fake faces/fake_2272.png,0
Fake faces/fake_6346.png,0
Real faces/real_7697.png,1
Fake faces/fake_6931.png,0
Fake faces/fake_3278.png,0
Real faces/real_2200.png,1
Real faces/real_6274.png,1
Fake faces/fake_1008.png,0
Fake faces/fake_8430.png,0
Real faces/real_1996.png,1
Fake faces/fake_7000.png,0
Real faces/real_4306.png,1
Fake faces/fake_6024.png,0
Fake faces/fake_1371.png,0
Fake faces/fake_5265.png,0
Real faces/real_6082.png,1
Fake faces/fake_3156.png,0
Fake faces/fake_9620.png,0
Real faces/real_2373.png,1
Real faces/real_2211.png,1
Fake faces/fake_9448.png,0
Fake faces/fake_972.png,0
Fake faces/fake_117.png,0
Fake faces/fake_1982.png,0
Fake faces/fake_7325.png,0
Real faces/real_757.png,1
Fake faces/fake_4460.png,0
Real faces/real_3388.png,1
Fake faces/fake_2275.png,0
Fake faces/fake_4861.png,0
Fake faces/fake_3295.png,0
Real faces/real_4087.png,1
Fake faces/fake_2430.png,0
Real faces/real_6034.png,1
Real faces/real_217.png,1
Real faces/real_9973.png,1
Real faces/real_6398.png,1
Fake faces/fake_5340.png,0
Fake faces/fake_4041.png,0
Fake faces/fake_9473.png,0
Real faces/real_7832.png,1
Real faces/real_1118.png,1
Real faces/real_5483.png,1
Real faces/real_4746.png,1
Real faces/real_7323.png,1
Fake faces/fake_3143.png,0
Real faces/real_2208.png,1
Fake faces/fake_5463.png,0
Fake faces/fake_8290.png,0
Real faces/real_8485.png,1
Fake faces/fake_6853.png,0
Fake faces/fake_1873.png,0
Fake faces/fake_8791.png,0
Real faces/real_6859.png,1
Real faces/real_9898.png,1
Fake faces/fake_7387.png,0
Real faces/real_932.png,1
Fake faces/fake_6197.png,0
Fake faces/fake_643.png,0
Real faces/real_9876.png,1
Fake faces/fake_3234.png,0
Fake faces/fake_7059.png,0
Real faces/real_7278.png,1
Real faces/real_1339.png,1
Fake faces/fake_7576.png,0
Fake faces/fake_33.png,0
Real faces/real_9161.png,1
Real faces/real_6204.png,1
Real faces/real_5402.png,1
Real faces/real_9771.png,1
Fake faces/fake_7262.png,0
Fake faces/fake_6990.png,0
Real faces/real_9275.png,1
Fake faces/fake_1623.png,0
Real faces/real_4186.png,1
Fake faces/fake_5162.png,0
Fake faces/fake_1659.png,0
Real faces/real_789.png,1
Real faces/real_42.png,1
Fake faces/fake_4523.png,0
Real faces/real_8168.png,1
Fake faces/fake_9749.png,0
Real faces/real_5534.png,1
Fake faces/fake_2118.png,0
Fake faces/fake_7589.png,0
Fake faces/fake_7918.png,0
Real faces/real_8873.png,1
Fake faces/fake_5616.png,0
Real faces/real_6967.png,1
Fake faces/fake_5928.png,0
Fake faces/fake_9474.png,0
Real faces/real_4711.png,1
Fake faces/fake_221.png,0
Fake faces/fake_9081.png,0
Fake faces/fake_7399.png,0
Real faces/real_7239.png,1
Fake faces/fake_4245.png,0
Real faces/real_4488.png,1
Fake faces/fake_1869.png,0
Real faces/real_815.png,1
Real faces/real_3811.png,1
Real faces/real_4477.png,1
Real faces/real_4983.png,1
Real faces/real_5169.png,1
Fake faces/fake_7707.png,0
Fake faces/fake_2533.png,0
Real faces/real_333.png,1
Fake faces/fake_3178.png,0
Real faces/real_4901.png,1
Real faces/real_9085.png,1
Fake faces/fake_444.png,0
Real faces/real_7267.png,1
Real faces/real_6365.png,1
Real faces/real_55.png,1
Real faces/real_5349.png,1
Real faces/real_9010.png,1
Real faces/real_3458.png,1
Real faces/real_5664.png,1
Real faces/real_3600.png,1
Real faces/real_5779.png,1
Fake faces/fake_6966.png,0
Fake faces/fake_8086.png,0
Fake faces/fake_1410.png,0
Real faces/real_1905.png,1
Fake faces/fake_8744.png,0
Fake faces/fake_3702.png,0
Fake faces/fake_1368.png,0
Fake faces/fake_5971.png,0
Fake faces/fake_9269.png,0
Fake faces/fake_57.png,0
Real faces/real_4255.png,1
Fake faces/fake_7231.png,0
Real faces/real_7181.png,1
Real faces/real_6154.png,1
Real faces/real_9852.png,1
Real faces/real_291.png,1
Real faces/real_8526.png,1
Fake faces/fake_2579.png,0
Real faces/real_4518.png,1
Fake faces/fake_96.png,0
Fake faces/fake_1683.png,0
Real faces/real_7718.png,1
Real faces/real_9537.png,1
Fake faces/fake_9371.png,0
Fake faces/fake_2107.png,0
Fake faces/fake_9239.png,0
Real faces/real_8183.png,1
Fake faces/fake_2549.png,0
Fake faces/fake_4597.png,0
Real faces/real_6433.png,1
Fake faces/fake_5039.png,0
Real faces/real_5800.png,1
Real faces/real_9061.png,1
Real faces/real_3543.png,1
Real faces/real_9507.png,1
Fake faces/fake_2199.png,0
Real faces/real_6071.png,1
Fake faces/fake_2358.png,0
Real faces/real_4740.png,1
Real faces/real_9414.png,1
Real faces/real_2358.png,1
Fake faces/fake_4571.png,0
Real faces/real_4872.png,1
Fake faces/fake_992.png,0
Fake faces/fake_9792.png,0
Real faces/real_8910.png,1
Real faces/real_2698.png,1
Fake faces/fake_8500.png,0
Fake faces/fake_2357.png,0
Real faces/real_3590.png,1
Real faces/real_9683.png,1
Real faces/real_7314.png,1
Real faces/real_8954.png,1
Fake faces/fake_3132.png,0
Real faces/real_7330.png,1
Real faces/real_4294.png,1
Fake faces/fake_8050.png,0
Real faces/real_6408.png,1
Fake faces/fake_2336.png,0
Real faces/real_5725.png,1
Fake faces/fake_9746.png,0
Fake faces/fake_8351.png,0
Real faces/real_6809.png,1
Fake faces/fake_1000.png,0
Fake faces/fake_919.png,0
Fake faces/fake_9568.png,0
Fake faces/fake_1768.png,0
Fake faces/fake_8479.png,0
Fake faces/fake_6692.png,0
Real faces/real_5245.png,1
Fake faces/fake_8059.png,0
Real faces/real_6487.png,1
Fake faces/fake_5518.png,0
Real faces/real_7948.png,1
Fake faces/fake_4088.png,0
Fake faces/fake_3146.png,0
Real faces/real_5291.png,1
Fake faces/fake_8310.png,0
Fake faces/fake_9381.png,0
Real faces/real_7812.png,1
Fake faces/fake_1774.png,0
Fake faces/fake_3800.png,0
Fake faces/fake_1501.png,0
Real faces/real_9369.png,1
Real faces/real_5217.png,1
Fake faces/fake_3117.png,0
Fake faces/fake_2381.png,0
Fake faces/fake_193.png,0
Real faces/real_9636.png,1
Fake faces/fake_8530.png,0
Real faces/real_6346.png,1
Fake faces/fake_8374.png,0
Fake faces/fake_8884.png,0
Real faces/real_5068.png,1
Real faces/real_6528.png,1
Fake faces/fake_250.png,0
Fake faces/fake_5689.png,0
Real faces/real_2461.png,1
Fake faces/fake_161.png,0
Fake faces/fake_5185.png,0
Real faces/real_1756.png,1
Fake faces/fake_4142.png,0
Real faces/real_6228.png,1
Fake faces/fake_1370.png,0
Real faces/real_7626.png,1
Fake faces/fake_5597.png,0
Real faces/real_5368.png,1
Fake faces/fake_8466.png,0
Real faces/real_7673.png,1
Fake faces/fake_3597.png,0
Fake faces/fake_1710.png,0
Real faces/real_682.png,1
Real faces/real_4718.png,1
Real faces/real_7712.png,1
Real faces/real_2051.png,1
Fake faces/fake_3902.png,0
Real faces/real_8884.png,1
Real faces/real_2411.png,1
Real faces/real_9150.png,1
Fake faces/fake_5539.png,0
Fake faces/fake_8873.png,0
Real faces/real_2732.png,1
Real faces/real_6188.png,1
Real faces/real_8561.png,1
Real faces/real_4525.png,1
Real faces/real_5981.png,1
Real faces/real_6165.png,1
Fake faces/fake_5958.png,0
Fake faces/fake_9248.png,0
Real faces/real_5225.png,1
Fake faces/fake_5647.png,0
Real faces/real_1618.png,1
Fake faces/fake_1615.png,0
Real faces/real_9511.png,1
Real faces/real_1446.png,1
Fake faces/fake_1893.png,0
Fake faces/fake_6455.png,0
Real faces/real_6858.png,1
Fake faces/fake_6745.png,0
Real faces/real_5065.png,1
Fake faces/fake_963.png,0
Real faces/real_4649.png,1
Real faces/real_8818.png,1
Real faces/real_486.png,1
Fake faces/fake_9443.png,0
Fake faces/fake_1969.png,0
Fake faces/fake_1795.png,0
Real faces/real_1621.png,1
Fake faces/fake_7627.png,0
Real faces/real_9574.png,1
Fake faces/fake_8299.png,0
Real faces/real_4283.png,1
Fake faces/fake_1718.png,0
Fake faces/fake_635.png,0
Fake faces/fake_7328.png,0
Fake faces/fake_660.png,0
Real faces/real_1573.png,1
Fake faces/fake_486.png,0
Fake faces/fake_4660.png,0
Fake faces/fake_3055.png,0
Fake faces/fake_7840.png,0
Real faces/real_7320.png,1
Real faces/real_7391.png,1
Real faces/real_605.png,1
Real faces/real_8888.png,1
Fake faces/fake_7984.png,0
Real faces/real_7666.png,1
Real faces/real_4723.png,1
Fake faces/fake_8229.png,0
Real faces/real_423.png,1
Real faces/real_1652.png,1
Fake faces/fake_711.png,0
Fake faces/fake_8272.png,0
Fake faces/fake_4553.png,0
Fake faces/fake_476.png,0
Fake faces/fake_5678.png,0
Real faces/real_4844.png,1
Fake faces/fake_703.png,0
Real faces/real_6164.png,1
Fake faces/fake_7807.png,0
Fake faces/fake_6218.png,0
Real faces/real_4850.png,1
Fake faces/fake_4017.png,0
Fake faces/fake_8887.png,0
Fake faces/fake_3241.png,0
Real faces/real_5255.png,1
Real faces/real_1997.png,1
Real faces/real_4032.png,1
Fake faces/fake_6272.png,0
Fake faces/fake_9672.png,0
Fake faces/fake_8439.png,0
Fake faces/fake_8774.png,0
Fake faces/fake_9914.png,0
Real faces/real_9124.png,1
Real faces/real_643.png,1
Fake faces/fake_3611.png,0
Fake faces/fake_100.png,0
Fake faces/fake_6200.png,0
Fake faces/fake_1679.png,0
Real faces/real_4954.png,1
Real faces/real_670.png,1
Fake faces/fake_5339.png,0
Fake faces/fake_872.png,0
Real faces/real_3630.png,1
Real faces/real_6144.png,1
Fake faces/fake_4798.png,0
Fake faces/fake_5846.png,0
Fake faces/fake_9948.png,0
Fake faces/fake_6091.png,0
Real faces/real_3816.png,1
Fake faces/fake_9198.png,0
Fake faces/fake_2742.png,0
Fake faces/fake_188.png,0
Fake faces/fake_2445.png,0
Real faces/real_1203.png,1
Real faces/real_5024.png,1
Real faces/real_3797.png,1
Real faces/real_9858.png,1
Real faces/real_9271.png,1
Real faces/real_5107.png,1
Fake faces/fake_8071.png,0
Real faces/real_5086.png,1
Real faces/real_3009.png,1
Real faces/real_206.png,1
Fake faces/fake_2954.png,0
Fake faces/fake_6351.png,0
Real faces/real_8362.png,1
Real faces/real_6286.png,1
Real faces/real_719.png,1
Fake faces/fake_6967.png,0
Fake faces/fake_4219.png,0
Fake faces/fake_6921.png,0
Real faces/real_8943.png,1
Fake faces/fake_3602.png,0
Fake faces/fake_9179.png,0
Fake faces/fake_6974.png,0
Real faces/real_5611.png,1
Fake faces/fake_3563.png,0
Fake faces/fake_8560.png,0
Fake faces/fake_2801.png,0
Fake faces/fake_960.png,0
Fake faces/fake_7837.png,0
Fake faces/fake_6674.png,0
Real faces/real_5036.png,1
Real faces/real_5399.png,1
Fake faces/fake_3943.png,0
Fake faces/fake_3758.png,0
Real faces/real_5044.png,1
Fake faces/fake_9869.png,0
Real faces/real_9888.png,1
Fake faces/fake_728.png,0
Real faces/real_8932.png,1
Fake faces/fake_4916.png,0
Fake faces/fake_3043.png,0
Real faces/real_8226.png,1
Real faces/real_4644.png,1
Fake faces/fake_7251.png,0
Real faces/real_5054.png,1
Fake faces/fake_7631.png,0
Real faces/real_7324.png,1
Real faces/real_3809.png,1
Fake faces/fake_9234.png,0
Fake faces/fake_2787.png,0
Fake faces/fake_5837.png,0
Real faces/real_5562.png,1
Fake faces/fake_9168.png,0
Fake faces/fake_134.png,0
Real faces/real_1301.png,1
Fake faces/fake_2335.png,0
Real faces/real_5616.png,1
Real faces/real_9712.png,1
Fake faces/fake_9676.png,0
Real faces/real_577.png,1
Fake faces/fake_6.png,0
Real faces/real_8296.png,1
Real faces/real_7225.png,1
Fake faces/fake_5459.png,0
Fake faces/fake_6642.png,0
Real faces/real_5591.png,1
Real faces/real_8993.png,1
Fake faces/fake_9503.png,0
Real faces/real_20.png,1
Real faces/real_1235.png,1
Fake faces/fake_791.png,0
Fake faces/fake_5448.png,0
Real faces/real_7927.png,1
Real faces/real_767.png,1
Real faces/real_770.png,1
Fake faces/fake_664.png,0
Real faces/real_5663.png,1
Fake faces/fake_8224.png,0
Fake faces/fake_4487.png,0
Fake faces/fake_9335.png,0
Fake faces/fake_2258.png,0
Fake faces/fake_6839.png,0
Real faces/real_7887.png,1
Real faces/real_6607.png,1
Real faces/real_2350.png,1
Real faces/real_6043.png,1
Fake faces/fake_9963.png,0
Fake faces/fake_4273.png,0
Fake faces/fake_1461.png,0
Real faces/real_5229.png,1
Real faces/real_6169.png,1
Fake faces/fake_9467.png,0
Fake faces/fake_9219.png,0
Real faces/real_5247.png,1
Fake faces/fake_8208.png,0
Fake faces/fake_5720.png,0
Real faces/real_2329.png,1
Real faces/real_4425.png,1
Fake faces/fake_4217.png,0
Fake faces/fake_1128.png,0
Real faces/real_6474.png,1
Real faces/real_3594.png,1
Fake faces/fake_9256.png,0
Real faces/real_2746.png,1
Fake faces/fake_7072.png,0
Fake faces/fake_4511.png,0
Real faces/real_1065.png,1
Fake faces/fake_582.png,0
Real faces/real_8925.png,1
Fake faces/fake_5742.png,0
Fake faces/fake_5924.png,0
Fake faces/fake_8519.png,0
Fake faces/fake_4794.png,0
Real faces/real_5232.png,1
Real faces/real_8651.png,1
Real faces/real_7032.png,1
Fake faces/fake_7447.png,0
Fake faces/fake_9307.png,0
Real faces/real_9770.png,1
Real faces/real_2185.png,1
Fake faces/fake_8994.png,0
Real faces/real_2016.png,1
Real faces/real_2161.png,1
Fake faces/fake_9546.png,0
Fake faces/fake_1514.png,0
Fake faces/fake_8944.png,0
Real faces/real_6425.png,1
Fake faces/fake_2819.png,0
Fake faces/fake_2367.png,0
Real faces/real_5490.png,1
Fake faces/fake_6684.png,0
Fake faces/fake_8653.png,0
Fake faces/fake_465.png,0
Real faces/real_8309.png,1
Fake faces/fake_1282.png,0
Real faces/real_4412.png,1
Real faces/real_8915.png,1
Real faces/real_8716.png,1
Fake faces/fake_9720.png,0
Fake faces/fake_6603.png,0
Real faces/real_2113.png,1
Fake faces/fake_1118.png,0
Fake faces/fake_1276.png,0
Fake faces/fake_8174.png,0
Real faces/real_9843.png,1
Fake faces/fake_4952.png,0
Fake faces/fake_7844.png,0
Fake faces/fake_7292.png,0
Fake faces/fake_5568.png,0
Fake faces/fake_5998.png,0
Fake faces/fake_1670.png,0
Real faces/real_30.png,1
Real faces/real_4612.png,1
Real faces/real_9599.png,1
Fake faces/fake_2312.png,0
Fake faces/fake_3757.png,0
Fake faces/fake_3231.png,0
Fake faces/fake_1330.png,0
Fake faces/fake_1053.png,0
Real faces/real_8115.png,1
Real faces/real_9285.png,1
Real faces/real_8385.png,1
Real faces/real_7704.png,1
Fake faces/fake_1517.png,0
Fake faces/fake_1627.png,0
Real faces/real_5697.png,1
Fake faces/fake_6306.png,0
Real faces/real_5966.png,1
Real faces/real_5620.png,1
